classifyLevel-int,desc-string,displayType-int,icon-string,id-int,level-int,matItemId-int[][],name-string,productId-int[][],productTypes-int[],proficiency-int,recipesSort-int,sourceText-int,timeCost-int,timesLimit-int,type-int,unlockCondition-int,unlockType-int,useDitamin-int,useToken-int
0,Fabricación Nv 1 Esencia de Agricultura,2,recipe-icon-152,152,1,"70,5;71,5;72,5", Receta de esencia de plantación agrícola de nivel 1 ,"210,1,1,10000",4,0,99152,1,10,-,1,0,4,0,0
0,Fabricación Nv 2 Esencia de Agricultura,2,recipe-icon-153,153,2,"74,5;73,5;75,5;210,2", Receta de esencia de plantación agrícola de nivel 2 ,"211,1,1,10000",4,0,98153,1,10,-,1,0,4,0,0
0,Fabricación Nv 3 Esencia de Agricultura,2,recipe-icon-154,154,3,"76,5;77,5;78,5;211,2", Receta de esencia de plantación agrícola de nivel 3 ,"212,1,1,10000",4,0,97154,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Esencia de Ganadería Agrícola,2,recipe-icon-155,155,1,"178,5;179,5;177,5", Receta de esencia de ganadería agrícola de nivel 1 ,"213,1,1,10000",4,0,99155,1,10,-,1,0,4,0,0
0,Fabricación Nv 2 Esencia de Ganadería Agrícola,2,recipe-icon-156,156,2,"182,5;180,5;181,5;213,2", Receta de esencia de ganadería agrícola de nivel 2 ,"214,1,1,10000",4,0,98156,1,10,-,1,0,4,0,0
0,Fabricación Nv 3 Esencia de Ganadería Agrícola,2,recipe-icon-157,157,3,"184,5;185,5;183,5;214,2", Receta de esencia de ganadería agrícola de nivel 3 ,"215,1,1,10000",4,0,97157,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Esencia de Recolección,2,recipe-icon-158,158,1,"62,5;58,5;66,5", Receta de esencia de recolección de nivel 1 ,"207,1,1,10000",4,0,99158,1,10,-,3,0,4,0,0
0,Fabricación Nv 2 Esencia de Recolección,2,recipe-icon-159,159,2,"63,5;67,5;59,5;207,2", Receta de esencia de recolección de nivel 2 ,"208,1,1,10000",4,0,98159,1,10,-,3,0,4,0,0
0,Fabricación Nv 3 Esencia de Recolección,2,recipe-icon-160,160,3,"64,5;60,5;68,5;208,2", Receta de esencia de recolección de nivel 3 ,"209,1,1,10000",4,0,97160,1,10,-,3,0,4,0,0
0,Fabricación Nv 1 Chaqueta de Agricultura,2,recipe-icon-165,165,1,"207,2", Receta de chaqueta de agricultura de nivel 1 ,"101,1,1,9310;242,5,1,344;263,5,1,344",1,0,99165,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Pantalones de Agricultura,2,recipe-icon-166,166,1,"207,2", Receta de pantalones de agricultura de nivel 1 ,"104,1,1,9310;265,5,1,344;244,5,1,344",1,0,99166,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Guantes de Agricultura,2,recipe-icon-167,167,1,"207,2", Receta de guantes de agricultura de nivel 1 ,"107,1,1,9310;243,5,1,344;264,5,1,344",1,0,99167,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Zapatos de Agricultura,2,recipe-icon-168,168,1,"207,2", Receta de zapatos de agricultura de nivel 1 ,"110,1,1,9310;245,5,1,344;266,5,1,344",1,0,99168,1,10,-,1,0,4,0,0
0,Fabricación Nv 2 Chaqueta de Agricultura,2,recipe-icon-169,169,2,"216,2;208,2", Receta de chaqueta de agricultura de nivel 1 ,"102,1,1,5744;102,2,1,3829;268,5,1,212;273,5,1,212",1,0,98169,1,10,-,1,0,4,0,0
0,Fabricación Nv 2 Pantalones de Agricultura,2,recipe-icon-170,170,2,"216,2;208,2", Receta de pantalones de agricultura de nivel 2 ,"105,1,1,5744;105,2,1,3829;270,5,1,212;275,5,1,212",1,0,98170,1,10,-,1,0,4,0,0
0,Fabricación Nv 2 Guantes de Agricultura,2,recipe-icon-171,171,2,"216,2;208,2", Receta de guantes de agricultura de nivel 2 ,"108,1,1,5744;108,2,1,3829;274,5,1,212;269,5,1,212",1,0,98171,1,10,-,1,0,4,0,0
0,Fabricación Nv 2 Zapatos de Agricultura,2,recipe-icon-172,172,2,"216,2;208,2", Receta de zapatos de agricultura de nivel 2 ,"111,1,1,5744;111,2,1,3829;271,5,1,212;276,5,1,212",1,0,98172,1,10,-,1,0,4,0,0
0,Fabricación Nv 3 Chaqueta de Agricultura,2,recipe-icon-173,173,3,"217,2;209,2", Receta de chaqueta de agricultura de nivel 3 ,"103,1,1,4576;103,2,1,3050;103,3,1,2033;247,5,1,169;252,5,1,169",1,0,97173,1,10,-,1,0,4,0,0
0,Fabricación Nv 3 Pantalones de Agricultura,2,recipe-icon-174,174,3,"217,2;209,2", Receta de pantalones de agricultura de nivel 3 ,"106,1,1,4576;106,3,1,2033;106,2,1,3050;249,5,1,169;254,5,1,169",1,0,97174,1,10,-,1,0,4,0,0
0,Fabricación Nv 3 Guantes de Agricultura,2,recipe-icon-175,175,3,"217,2;209,2", Receta de guantes de agricultura de nivel 3 ,"109,2,1,3103;109,1,1,4655;109,3,1,2068;253,5,1,172",1,0,97175,1,10,-,1,0,4,0,0
0,Fabricación Nv 3 Zapatos de Agricultura,2,recipe-icon-176,176,3,"217,2;209,2", Receta de zapatos de agricultura de nivel 3 ,"112,1,1,4576;112,3,1,2033;112,2,1,3050;250,5,1,169;255,5,1,169",1,0,97176,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Zapatos de Recolección,2,recipe-icon-177,177,1,"216,2", Receta de zapatos de recolección de nivel 1 ,"113,1,1,9310;245,5,1,344;266,5,1,344",1,0,99177,1,10,-,3,0,4,0,0
0,Fabricación Nv 1 Chaqueta de Recolección,2,recipe-icon-178,178,1,"216,2", Receta de chaqueta de recolección de nivel 1 ,"119,1,1,9310;242,5,1,344;263,5,1,344",1,0,99178,1,10,-,3,0,4,0,0
0,Fabricación Nv 1 Pantalones de Recolección,2,recipe-icon-179,179,1,"216,2", Receta de pantalones de recolección de nivel 1 ,"122,1,1,9310;265,5,1,344;244,5,1,344",1,0,99179,1,10,-,3,0,4,0,0
0,Fabricación Nv 1 Guantes de Recolección,2,recipe-icon-180,180,1,"216,2", Receta de guantes de recolección de nivel 1 ,"125,1,1,9310;243,5,1,344;264,5,1,344",1,0,99180,1,10,-,3,0,4,0,0
0,Fabricación Nv 2 Zapatos de Recolección,2,recipe-icon-181,181,2,"210,1;213,1;217,2", Receta de zapatos de recolección de nivel 2 ,"114,1,1,5744;114,2,1,3829;271,5,1,212;276,5,1,212",1,0,98181,1,10,-,3,0,4,0,0
0,Fabricación Nv 2 Camiseta de Recolección,2,recipe-icon-182,182,2,"210,1;213,1;217,2", Receta de chaqueta de recolección de nivel 2 ,"120,1,1,5744;120,2,1,3829;268,5,1,212;273,5,1,212",1,0,98182,1,10,-,3,0,4,0,0
0,Fabricación Nv 2 Pantalones de Recolección,2,recipe-icon-183,183,2,"210,1;213,1;217,2", Receta de pantalones de recolección de nivel 2 ,"123,1,1,5744;123,2,1,3829;270,5,1,212;275,5,1,212",1,0,98183,1,10,-,3,0,4,0,0
0,Fabricación Nv 2 Guantes de Recolección,2,recipe-icon-184,184,2,"210,1;213,1;217,2", Receta de guantes de recolección de nivel 2 ,"126,1,1,5744;126,2,1,3829;274,5,1,212;269,5,1,212",1,0,98184,1,10,-,3,0,4,0,0
0,Fabricación Nv 3 Zapatos de Recolección,2,recipe-icon-185,185,3,"211,1;214,1;218,2", Receta de zapatos de recolección de nivel 3 ,"115,1,1,4576;115,3,1,2033;115,2,1,3050;250,5,1,169;255,5,1,169",1,0,97185,1,10,-,3,0,4,0,0
0,Fabricación Nv 3 Camiseta de Recolección,2,recipe-icon-186,186,3,"211,1;214,1;218,2", Receta de chaqueta de recolección de nivel 3 ,"121,1,1,4576;121,3,1,2033;121,2,1,3050;247,5,1,169;252,5,1,169",1,0,97186,1,10,-,3,0,4,0,0
0,Fabricación Nv 3 Pantalones de Recolección,2,recipe-icon-187,187,3,"211,1;214,1;218,2", Receta de pantalones de recolección de nivel 3 ,"124,1,1,4576;124,3,1,2033;124,2,1,3050;249,5,1,169;254,5,1,169",1,0,97187,1,10,-,3,0,4,0,0
0,Fabricación Nv 3 Guantes de Recolección,2,recipe-icon-188,188,3,"211,1;214,1;218,2", Receta de guantes de recolección de nivel 3 ,"127,1,1,4655;127,2,1,3103;127,3,1,2068;253,5,1,172",1,0,97188,1,10,-,3,0,4,0,0
0,Fabricación Nv 0 Espada de Madera,2,recipe-icon-189,189,0,"62,10;32,5", Receta de espada de madera de nivel 0 ,"39,1,1,10000",1,0,100189,1,3,-,2,1,1,0,0
0,Fabricación Nv 0 Azada de Madera,2,recipe-icon-190,190,0,"62,10;66,10", Receta de azada de madera de nivel 0 ,"79,1,1,10000",1,0,100190,1,3,-,1,1,1,0,0
0,Fabricación Nv 0 Cepillo,2,recipe-icon-191,191,0,"62,10;66,10", Receta de cepillo de nivel 0 ,"95,1,1,10000",1,0,100191,1,3,-,1,1,1,0,0
0,Fabricación Nv 0 Cortadora de Pelo,2,recipe-icon-192,192,0,"62,10;66,10", Receta de cortadora de pelo de nivel 0 ,"96,1,1,10000",1,0,100192,1,3,-,1,1,1,0,0
0,Fabricación Nv 0 Ordeño,2,recipe-icon-193,193,0,"62,10;66,10", Receta de ordeñadora de nivel 0 ,"97,1,1,10000",1,0,100193,1,3,-,1,1,1,0,0
0,Hacer Nv 0 Botella de Agua de Madera,2,recipe-icon-194,194,0,"62,10;66,10", Receta de tetera de madera de nivel 0 ,"83,1,1,10000",1,0,100194,1,3,-,1,1,1,0,0
0,Fabricación Nv 0 Hacha de Madera,2,recipe-icon-195,195,0,"62,10;66,10", Receta de hacha de madera de nivel 0 ,"91,1,1,10000",1,0,100195,1,3,-,3,1,1,0,0
0,Fabricación Nv 0 Pico de Madera,2,recipe-icon-196,196,0,"62,10;66,10", Receta de pico de madera de nivel 0 ,"87,1,1,10000",1,0,100196,1,10,-,3,1,1,0,0
0,Fabricación Nv 0 Fertilizante Acelerado Mejorado,2,recipe-icon-197,197,2,"69,2;35,2", Receta de fertilizante acelerado mejorado de nivel 0 ,"219,1,1,10000",3,0,98197,1,10,-,1,0,4,0,0
0,Fabricación Nv 0 Fertilizante Potenciador de Rendimiento Mejorado,2,recipe-icon-198,198,2,"61,2;35,2", Receta de fertilizante que aumenta el rendimiento mejorado de nivel 0 ,"220,1,1,10000",3,0,98198,1,10,-,1,0,4,0,0
0,Fabricación Nv 0 Fertilizante Hidratante Mejorado,2,recipe-icon-199,199,2,"65,2;35,2", Receta de fertilizante humectante mejorado de nivel 0 ,"221,1,1,10000",3,0,98199,1,10,-,1,0,4,0,0
0,Fabricación Nv 1 Hoz de Piedra,2,recipe-icon-201,201,1,"216,2", Receta de guadaña de piedra de nivel 1 ,"226,1,1,10000",1,0,99201,1,10,-,3,0,4,0,0
0,Fabricación Nv 2 Hoz de Cobre,2,recipe-icon-203,203,2,"217,2;210,1;213,1", Receta de guadaña de cobre de nivel 2 ,"227,1,1,10000",1,0,98203,1,10,-,3,0,4,0,0
0,Fabricación Nv 3 Hoz de Hierro,2,recipe-icon-204,204,3,"211,1;214,1;218,2", Receta de guadaña de hierro de nivel 3 ,"228,1,1,10000",1,0,97204,1,10,-,3,0,4,0,0
0,Fabricación Nv 0 Alimento Pequeño,2,recipe-icon-205,205,1,"482,1", Receta de alimento pequeño de nivel 0 ,"28,1,1,10000",3,0,99205,1,10,-,1,0,4,0,0
0,Hacer Nv 0 Alimento Grande,2,recipe-icon-206,206,2,"483,1", Receta de gran alimento de nivel 0 ,"29,1,1,10000",3,0,98206,1,10,-,1,0,4,0,0
0,Fabricación Nv 0 Arco de Madera,2,recipe-icon-207,207,0,"62,20;66,10", Receta de arco de madera de nivel 0 ,"223,1,1,10000",1,0,100207,1,10,-,2,1,1,0,0
0,Fabricación Nv 0 Martillo de Piedra,2,recipe-icon-208,208,0,"62,20;58,20", Receta de martillo de piedra de nivel 0 ,"222,1,1,10000",1,0,100208,1,10,-,2,1,1,0,0
0,Vacío,2,recipe-icon-212,212,0,"62,3", Receta de bomba de nivel 0 ,"232,1,1,10000",3,0,100212,1,10,-,3,0,4,0,0
0,Vacío,2,recipe-icon-213,213,0,"58,3", Receta de poción paralizante de nivel 0 ,"233,1,1,10000",3,0,100213,1,10,-,3,0,4,0,0
0,Vacío,2,recipe-icon-214,214,0,"66,3", Receta de poción moderada de nivel 0 ,"234,1,1,10000",3,0,100214,1,10,-,3,0,4,0,0
0,Vacío,2,recipe-icon-215,215,0,"65,1;61,1;69,1", Receta de poción ardiente de nivel 0 ,"235,1,3,10000",3,0,100215,1,10,-,3,1,1,0,0
0,Vacío,2,recipe-icon-216,216,0,"32,3;70,3", Receta de pastillas Trueno volador de nivel 0 ,"236,1,1,10000",3,0,100216,1,10,-,3,1,1,0,0
0,Vacío,2,recipe-icon-217,217,0,"31,3;71,3", Receta de poción de esquivar de nivel 0 ,"237,1,1,10000",3,0,100217,1,10,-,3,1,1,0,0
0,Vacío,2,recipe-icon-218,218,0,"30,3;72,3", Receta de poción de purificación de nivel 0,"238,1,1,10000",3,0,100218,1,10,-,3,1,1,0,0
0,Receta de Slime de Energía de Agricultura de nivel 1,2,recipe-icon-267,267,1,"58,4;62,4;66,4", Receta de Slime de Energía de Recolecta de Nivel 1,"482,1,1,10000",4,0,99267,1,3,-,3,1,1,0,0
0,Receta de Slime de Energía de Agricultura de nivel 2,2,recipe-icon-268,268,2,"482,1;63,4;59,4;67,4", Receta de Slime de Energía de Recolecta de Nivel 2,"483,1,1,10000",4,0,98268,1,3,-,3,1,1,0,0
